num_kids|customer_id|credit_score|country|gender|age|tenure|balance|products_number|credit_card|active_member|estimated_salary|churn
-|15769389|709|Germany|Female|39|9|124723.92|1|1|0|73641.86|0
-|15807768|702|Germany|Male|28|1|103033.83|1|1|1|40321.87|0
-|15801630|558|France|Male|40|6|0.0|2|1|0|173844.89|0
-|15705034|691|Spain|Male|40|1|0.0|2|1|1|145613.17|0
-|15763107|700|France|Female|30|9|0.0|1|1|1|174971.64|0
-|15667085|667|France|Male|33|4|0.0|2|1|1|131834.75|0
-|15647008|624|Germany|Male|54|3|116726.22|1|1|0|110498.1|1
-|15584505|580|France|Female|23|5|113923.81|2|0|0|196241.43|0
-|15748068|571|Spain|Female|31|3|0.0|2|1|1|194667.92|0
-|15663964|561|France|Male|37|5|0.0|2|1|0|83093.25|0
-|15782311|529|France|Male|28|9|0.0|2|1|1|52545.24|0
-|15588197|670|France|Male|36|7|0.0|2|0|0|59571.5|0
-|15610105|666|Germany|Female|21|1|121827.43|2|1|1|99818.31|0
-|15606133|628|Spain|Male|42|7|0.0|2|0|1|172967.87|0
-|15599403|577|France|Male|60|10|125389.7|2|1|1|178616.73|0
-|15648225|652|Spain|Female|38|1|103895.31|1|0|1|159649.44|0
-|15608406|678|France|Male|26|5|111128.04|1|1|0|60941.27|1
-|15633378|692|Spain|Female|49|9|0.0|2|1|0|178342.63|0
-|15664759|675|Spain|Male|32|10|0.0|2|1|0|191545.65|0
-|15625545|712|Spain|Male|52|9|0.0|1|1|1|117977.45|1
-|15772148|639|Germany|Female|37|5|151242.48|1|0|1|49637.65|0
-|15810829|618|France|Male|48|7|0.0|1|1|0|13921.82|1
-|15731669|554|France|Male|39|2|129709.62|1|1|0|173197.12|0
-|15738634|533|France|Male|47|9|83347.25|1|1|1|137696.25|0
-|15737571|540|Spain|Female|28|6|84121.04|1|0|1|80698.54|0
-|15667602|704|Spain|Male|33|3|0.0|2|1|0|73018.74|0
-|15684147|678|France|Male|43|5|102338.19|1|1|1|79649.62|0
-|15789874|712|France|Female|29|3|87375.78|2|0|0|166194.53|0
-|15757952|651|France|Male|44|2|0.0|3|1|0|102530.35|1
-|15698732|789|Germany|Male|51|3|104677.09|1|1|0|74265.38|0
-|15714355|775|Germany|Male|32|8|121669.23|1|0|1|125898.39|0
-|15599090|564|Germany|Male|40|7|108407.34|1|1|1|83681.2|0
-|15762048|841|Germany|Female|33|7|154969.79|2|1|1|99505.75|0
-|15790596|850|Spain|Male|39|0|141829.67|1|1|1|92748.16|0
-|15609623|637|France|Female|63|5|0.0|1|1|0|28092.77|1
-|15711901|500|France|Male|45|2|109162.82|1|1|1|126145.08|0
-|15779809|655|France|Male|44|8|87471.63|1|0|1|188593.98|0
-|15729018|666|France|Female|33|2|147229.65|1|1|1|56410.17|0
-|15698246|658|France|Female|24|2|0.0|2|1|1|84694.49|0
-|15712409|749|Germany|Male|66|6|182532.23|2|1|1|195429.92|0
-|15758306|654|France|Male|32|6|0.0|2|1|1|137898.57|0
-|15621435|623|France|Female|39|1|160903.2|1|0|0|78774.36|0
-|15566295|761|France|Female|33|6|138053.79|2|1|0|148779.41|0
-|15569098|627|France|Male|44|6|153548.12|1|0|0|35300.08|1
-|15662532|757|Germany|Male|31|8|149085.9|2|1|1|197077.36|0
-|15664001|695|Germany|Female|53|8|95231.91|1|0|0|70140.8|1
-|15703437|726|France|Male|34|3|0.0|2|1|0|196288.46|0
-|15708003|587|Spain|Male|41|8|85109.21|1|1|0|1557.82|0
-|15599452|605|Germany|Female|43|8|125338.8|2|1|0|23970.13|0
-|15719793|850|Spain|Male|62|5|0.0|2|1|1|180243.56|0
-|15771580|850|France|Female|38|0|106831.69|1|0|1|148977.72|0
-|15732268|751|France|Male|29|3|159597.45|1|1|0|39934.41|0
-|15722350|627|Germany|Female|37|7|147361.57|1|1|1|133031.96|0
-|15611371|736|France|Male|43|4|176134.54|1|1|1|52856.88|0
-|15673584|652|France|Female|74|5|0.0|2|1|1|937.15|0
-|15636396|627|France|Female|35|7|0.0|2|0|1|193022.44|0
-|15706170|636|France|Male|34|1|84055.43|1|0|0|37490.84|0
-|15725478|775|France|Male|60|7|0.0|2|1|1|111558.7|0
-|15654562|850|Spain|Female|45|5|174088.3|4|1|0|5669.31|1
-|15737509|850|Spain|Male|34|8|199229.14|1|0|0|68106.29|0
-|15690796|516|France|Male|37|8|0.0|1|1|0|101834.58|0
-|15716728|513|Spain|Female|42|10|0.0|2|0|1|73151.25|0
-|15605665|673|Germany|Female|69|3|78833.15|2|1|1|37196.15|0
-|15748481|564|France|Female|27|6|0.0|1|0|0|7819.76|0
-|15757777|636|France|Female|35|2|0.0|2|1|1|23129.46|0
-|15747808|712|France|Male|29|3|102540.61|1|1|1|189680.79|0
-|15810593|568|France|Male|51|4|0.0|3|1|1|66586.56|0
-|15693376|741|Spain|Male|43|0|0.0|2|1|1|2920.63|1
-|15579808|754|Germany|Female|39|8|129401.87|1|1|1|87684.93|0
-|15598275|709|France|Female|32|7|0.0|2|1|1|199418.02|0
-|15737080|510|France|Female|32|1|0.0|2|0|1|28515.17|0
-|15668580|716|Spain|Male|33|2|0.0|2|1|1|92916.53|0
-|15569438|607|Germany|Male|36|10|106702.94|2|0|0|198313.69|0
-|15675842|656|Spain|Male|26|4|139584.57|1|1|0|36308.93|0
-|15577587|550|Germany|Male|52|5|121016.23|1|1|1|41730.37|1
-|15625592|486|France|Male|26|2|0.0|2|1|1|31399.4|0
-|15635141|598|Germany|Male|59|8|118210.42|2|0|0|60192.14|1
-|15642570|675|Spain|Male|35|8|0.0|2|1|0|29062.25|0
-|15702175|755|France|Female|29|4|148654.84|2|1|1|28805.09|0
-|15677785|656|Spain|Male|32|5|136963.12|1|1|0|133814.28|0
-|15786153|644|Germany|Male|47|9|137774.11|2|1|0|151902.78|0
-|15759499|598|France|Female|32|4|111156.52|1|1|1|167376.26|0
-|15659568|850|Spain|Female|31|3|121237.65|1|1|1|31022.56|0
-|15715597|679|France|Male|36|1|97234.58|1|1|0|188997.08|0
-|15610147|632|France|Male|60|2|0.0|2|0|1|2085.32|0
-|15802362|550|Spain|Male|45|0|0.0|2|0|1|70399.71|0
-|15660524|572|Germany|Female|54|9|97382.53|1|1|1|195771.95|0
-|15747168|626|Germany|Female|47|2|103108.8|1|0|1|166475.44|1
-|15796910|625|Spain|Female|57|7|0.0|1|0|0|84106.17|1
-|15707674|515|France|Female|58|2|131852.81|1|1|0|81436.68|1
-|15565706|612|Spain|Male|35|1|0.0|1|1|1|83256.26|1
-|15587596|628|Spain|Female|39|8|107553.33|1|1|0|117523.41|0
-|15751943|529|Spain|Female|43|5|0.0|2|0|0|79476.63|0
-|15621227|668|Germany|Female|46|7|161806.09|1|1|1|173052.19|0
-|15757588|526|France|Male|30|9|0.0|2|0|0|100995.68|0
-|15640922|791|France|Female|52|7|0.0|1|1|1|122782.5|0
-|15567557|573|France|Male|27|2|128243.03|1|1|1|11631.34|0
-|15670103|565|France|Female|38|5|126645.13|1|1|1|168303.55|0
-|15720929|604|France|Female|47|8|62094.71|3|0|0|9308.1|1
-|15732774|656|France|Male|37|7|112291.34|1|1|0|153157.97|0
-|15628558|447|France|Female|44|5|89188.83|1|1|1|75408.24|0
-|15729201|682|France|Male|55|9|0.0|1|1|0|153356.8|1
-|15731117|437|Spain|Male|28|2|109161.25|1|1|0|152987.42|0
-|15615207|792|Spain|Male|47|0|0.0|1|1|1|5557.88|1
-|15773512|627|Spain|Female|25|4|0.0|1|1|1|194313.93|0
-|15572145|767|France|Female|34|8|0.0|2|1|0|94767.77|0
-|15642710|686|France|Male|26|7|0.0|2|1|0|1540.89|0
-|15574213|789|France|Female|53|1|158271.74|1|1|1|5036.39|1
-|15718852|794|France|Male|56|9|96951.21|1|1|1|71776.76|0
-|15583840|587|Germany|Male|35|5|121863.61|1|1|1|23481.69|1
-|15782418|589|Germany|Female|19|9|83495.11|1|1|1|143022.31|1
-|15813504|543|Germany|Female|25|1|146566.01|1|0|1|161407.48|0
-|15711314|589|Spain|Female|45|1|0.0|1|0|0|125939.22|1
-|15621064|701|Germany|Male|23|5|186101.18|2|1|1|76611.33|0
-|15627847|850|France|Male|40|6|0.0|1|1|0|136985.08|1
-|15588090|726|Germany|Female|51|8|107494.86|2|1|0|140937.91|1
-|15735270|767|Spain|Male|47|2|0.0|1|1|0|48161.18|1
-|15671804|648|Spain|Male|36|8|146943.38|2|1|1|130041.45|0
-|15753215|651|Spain|Female|36|8|0.0|2|1|0|91652.43|0
-|15789941|633|France|Female|36|6|125130.28|1|0|0|125961.48|0
-|15691061|740|France|Female|37|9|0.0|2|1|1|73225.31|0
-|15808326|592|France|Female|34|9|0.0|2|1|1|20460.2|0
-|15566660|670|France|Female|41|10|0.0|3|1|0|81602.02|0
-|15778947|628|France|Male|36|3|0.0|2|1|1|8742.91|0
-|15632977|745|France|Male|47|5|0.0|2|0|0|145789.71|0
-|15591747|705|France|Male|32|3|0.0|2|0|0|129576.99|0
-|15567335|559|France|Female|42|7|0.0|2|1|1|190040.29|0
-|15609299|595|France|Male|29|6|150685.79|1|1|0|87771.06|0
-|15669945|492|France|Male|35|4|141359.37|2|1|0|39519.53|0
-|15736271|498|France|Female|29|9|0.0|1|1|0|190035.83|0
-|15710390|655|France|Female|39|6|94631.26|2|1|1|148948.52|0
-|15756481|636|France|Female|39|3|118336.14|1|1|0|184691.77|0
-|15736730|634|France|Female|45|2|0.0|1|1|1|143458.31|0
-|15626040|793|Spain|Male|63|0|0.0|2|0|1|27166.75|0
-|15746553|526|Germany|Male|50|5|124233.24|1|0|1|159456.87|1
-|15622518|768|France|Female|26|5|51116.26|1|1|1|70454.79|1
-|15684908|540|Germany|Male|64|1|91869.69|1|0|1|95421.0|0
-|15569446|732|France|Female|34|8|122338.43|2|1|0|187985.85|0
-|15777504|617|France|Female|30|8|0.0|1|1|1|92621.9|0
-|15677906|637|Spain|Female|54|5|0.0|1|0|1|150836.98|0
-|15703292|573|France|Male|26|8|86270.93|2|1|1|90177.3|0
-|15712938|531|France|Male|44|3|0.0|2|1|1|34416.79|0
-|15631359|489|France|Female|38|5|117289.92|1|0|0|85231.88|0
-|15720847|601|France|Male|35|2|0.0|2|1|1|118983.18|0
-|15787830|452|Germany|Male|33|7|153663.27|1|1|0|111868.23|0
-|15599869|728|Spain|Female|29|1|0.0|1|1|1|83056.22|0
-|15592078|590|Germany|Female|27|8|123599.49|2|1|0|1676.92|0
-|15596228|490|France|Male|29|4|0.0|2|1|0|32089.57|0
-|15578462|596|Spain|Female|76|9|134208.25|1|1|1|13455.43|0
-|15756894|635|France|Male|29|1|0.0|1|0|1|24865.54|0
-|15796167|782|Germany|Male|35|7|98556.89|2|1|0|117644.36|0
-|15664808|790|Spain|Female|37|3|0.0|3|0|0|98897.32|0
-|15664555|587|France|Male|40|2|0.0|4|0|1|106174.7|1
-|15607278|794|Spain|Female|46|8|134593.79|1|1|1|46386.37|0
-|15585222|515|France|Male|41|8|0.0|2|1|1|185054.14|0
-|15750299|746|Spain|Male|24|10|68781.82|1|0|1|47997.39|0
-|15761294|667|Germany|Female|56|8|137464.04|1|1|0|130846.79|1
-|15810454|709|France|Male|32|4|147307.91|1|0|1|40861.55|0
-|15673984|536|France|Female|35|8|0.0|1|1|0|171840.24|1
-|15609319|711|France|Female|41|3|145754.91|1|1|1|101455.07|0
-|15709941|753|France|Male|46|8|0.0|3|1|0|90747.94|1
-|15580252|748|France|Male|44|4|112610.77|1|0|1|2048.55|0
-|15741275|623|France|Female|57|7|71481.79|2|1|1|84421.34|0
-|15707132|465|France|Male|33|5|0.0|2|0|1|78698.09|0
-|15600708|640|Spain|Female|34|3|77826.8|1|1|1|168544.85|0
-|15804787|562|France|Male|75|5|87140.85|1|1|1|39351.64|0
-|15690021|502|Germany|Female|42|0|132002.7|1|0|1|28204.98|1
-|15763895|536|France|Male|32|7|178011.5|2|1|0|22375.14|0
-|15623478|670|Germany|Female|32|4|102954.68|2|0|1|134942.45|0
-|15797910|775|Germany|Male|51|2|123783.25|1|1|1|134901.57|0
-|15577751|759|Germany|Male|30|4|101802.67|1|0|0|8693.8|0
-|15781777|604|France|Male|33|3|148659.48|1|0|0|42437.75|0
-|15740527|766|Germany|Female|62|7|142724.48|1|0|1|5893.23|1
-|15721251|554|Spain|Female|41|4|112152.89|1|0|1|36242.19|0
-|15602994|487|France|Female|53|10|89550.85|1|0|1|90076.85|0
-|15750769|725|France|Male|35|7|75915.75|1|1|0|150507.43|0
-|15740175|732|Germany|Female|42|2|118889.66|2|0|0|87422.15|0
-|15679968|623|France|Male|40|5|118788.57|1|1|0|192867.4|0
-|15694404|781|France|Female|42|3|156555.54|1|1|1|175674.01|0
-|15657529|714|Germany|Male|53|1|99141.86|1|1|1|72496.05|1
-|15762882|577|Germany|Female|31|4|61211.18|1|1|1|145250.43|0
-|15642579|731|Spain|Female|37|1|128932.4|1|1|1|180712.52|0
-|15598884|650|Spain|Female|23|5|0.0|1|1|1|180622.43|0
-|15770185|779|France|Male|32|10|80728.15|1|1|0|86306.75|0
-|15800287|706|Spain|Female|46|2|127660.46|2|1|0|150156.82|1
-|15665861|733|Spain|Male|44|3|106070.89|1|0|1|101617.43|0
-|15662203|579|Germany|Female|42|3|137560.38|2|1|1|85424.34|0
-|15616454|476|Germany|Female|34|8|111905.43|1|0|1|197221.81|1
-|15702788|775|France|Male|40|9|126212.64|1|1|0|70196.57|0
-|15778149|538|Spain|Male|68|9|0.0|2|1|0|110440.5|1
-|15680001|602|France|Male|38|7|111835.94|2|1|0|124389.61|0
-|15711991|615|France|Male|30|8|0.0|2|0|0|3183.15|0
-|15633834|700|Germany|Female|28|3|99705.69|2|0|0|146723.72|0
-|15765266|615|France|Male|32|1|0.0|2|0|0|2139.25|0
-|15791867|544|Germany|Male|44|2|108895.93|1|0|0|69228.2|1
-|15675380|573|Spain|Male|56|3|154669.77|1|0|1|115462.27|1
-|15770576|555|Spain|Male|50|7|128061.0|2|1|1|62375.1|0
-|15775294|692|France|Female|31|2|0.0|2|1|0|91829.17|1
-|15727059|476|France|Female|40|4|0.0|2|0|0|182547.04|0
-|15702499|770|Spain|Male|46|9|190678.02|1|1|1|14725.36|0
-|15611699|641|France|Female|40|7|0.0|1|1|0|126996.67|0
-|15654000|705|France|Female|35|5|0.0|1|1|0|133991.11|1
-|15657881|784|France|Male|38|5|136712.91|1|0|1|169920.92|0
-|15719991|727|Spain|Female|52|1|154733.97|1|1|0|80259.67|1
-|15720687|576|France|Female|41|4|112609.91|1|0|0|191035.18|1
-|15687079|646|Spain|Male|69|10|115462.44|1|1|0|40421.87|0
-|15582276|638|France|Male|34|5|133501.36|1|0|1|155643.04|0
-|15763980|632|Germany|Male|30|1|58668.02|1|1|1|78670.52|0
-|15720774|850|Spain|Male|44|7|89118.26|1|1|0|104240.77|1
-|15592194|492|France|Female|28|9|0.0|2|1|0|95957.09|0
-|15803685|673|Germany|Female|77|10|76510.52|2|0|1|59595.66|0
-|15759456|609|Spain|Male|34|7|140694.78|2|1|0|46266.63|0
-|15611544|701|Germany|Male|36|7|95448.32|2|1|0|189085.07|0
-|15794257|651|France|Male|34|4|91562.99|1|1|1|123954.15|0
-|15681697|508|France|Male|31|8|72541.48|1|1|0|129803.08|0
-|15579566|616|Spain|Female|43|3|120867.18|1|1|0|18761.92|1
-|15577970|489|France|Male|34|5|0.0|1|0|0|43540.59|0
-|15727489|567|Spain|Female|45|1|157320.51|1|1|0|62193.92|0
-|15764284|714|Spain|Male|27|3|0.0|3|1|1|129130.09|0
-|15581811|678|Germany|Female|30|1|139676.95|2|0|1|16146.0|0
-|15622527|581|France|Female|55|6|0.0|1|1|1|22442.13|0
-|15753362|748|Spain|Male|60|3|0.0|2|1|1|78194.37|0
-|15666652|781|France|Female|19|3|0.0|2|1|1|124297.32|0
-|15789714|691|Spain|Male|21|3|103000.94|1|1|1|104648.58|0
-|15771543|507|Germany|Male|31|2|134237.07|1|1|1|166423.66|1
-|15748327|724|Germany|Male|34|6|118235.7|2|0|0|157137.23|0
-|15754649|705|Spain|Female|57|3|0.0|2|1|1|34134.14|0
-|15810460|708|Spain|Female|64|5|0.0|3|0|1|112520.07|1
-|15771742|580|Germany|Male|38|9|115442.19|2|1|0|128481.5|1
-|15642160|850|France|Male|38|5|0.0|2|1|0|16491.64|0
-|15798439|714|Spain|Male|25|2|0.0|1|1|1|132979.43|0
-|15605293|559|France|Female|43|1|0.0|2|1|1|196645.87|0
-|15692631|577|Spain|Female|44|8|115557.0|1|0|1|127506.76|0
-|15665376|647|Germany|Female|35|3|166518.63|2|1|0|147930.46|0
-|15772412|554|Spain|Male|30|6|135370.12|1|1|1|179689.05|1
-|15654577|549|Germany|Male|54|5|92877.33|1|1|0|2619.64|1
-|15585427|528|France|Female|26|10|102073.67|2|0|0|166799.93|0
-|15584536|720|Germany|Male|46|3|97042.6|1|1|1|133516.51|1
-|15585853|743|Spain|Male|41|7|0.0|1|1|0|163736.09|1
-|15645271|615|Germany|Male|24|8|108528.07|2|0|0|179488.41|1
-|15579387|635|Germany|Female|44|2|79064.85|2|0|1|113291.75|0
-|15623107|686|Spain|Male|45|3|74274.87|3|1|0|64907.48|1
-|15754072|840|Spain|Female|36|6|0.0|2|1|0|141364.27|0
-|15666163|695|France|Male|43|1|100421.1|1|1|1|101141.28|0
-|15765192|564|France|Male|26|7|84006.88|2|0|0|183490.99|0
-|15804822|805|France|Female|31|4|0.0|2|1|0|4798.12|0
-|15612893|558|Spain|Male|45|4|0.0|1|1|0|131807.14|0
-|15593636|657|France|Female|39|4|80293.81|1|1|0|97192.76|0
-|15693326|641|France|Female|42|7|125437.14|2|0|0|164128.58|0
-|15809901|755|France|Male|36|8|0.0|2|1|0|176809.87|0
-|15759751|483|France|Male|48|1|0.0|2|1|1|110059.38|0
-|15605425|545|Germany|Female|44|2|127536.44|1|1|0|108398.63|0
-|15801934|678|France|Male|66|8|0.0|2|1|1|47117.03|0
-|15592000|781|Germany|Female|48|9|82794.18|1|1|0|124720.68|1
-|15618695|571|Spain|Female|22|3|108117.1|1|0|1|53328.7|0
-|15637110|634|Spain|Female|35|10|0.0|1|1|0|82634.41|0
-|15727408|523|Germany|Male|27|8|61688.61|2|1|0|147059.16|0
-|15716328|501|France|Female|40|2|0.0|2|0|0|141946.92|0
-|15669060|662|France|Male|74|6|0.0|2|1|0|123583.85|0
-|15675854|573|Spain|Male|50|0|159304.07|1|0|1|155915.24|1
-|15621116|648|Germany|Male|33|5|138664.24|1|1|0|29076.27|0
-|15781495|662|France|Female|22|2|126362.57|2|1|1|97382.8|0
-|15740470|725|France|Male|39|4|160652.45|2|1|0|57643.55|0
-|15714391|563|France|Female|35|2|183572.84|1|1|1|66006.75|1
-|15730137|628|France|Male|31|0|88421.81|1|0|0|72350.47|0
-|15596455|546|Spain|Female|45|2|0.0|1|0|0|197789.83|1
-|15717290|688|Germany|Male|41|2|112871.19|2|0|1|65520.74|0
-|15616555|850|Germany|Male|41|8|60880.68|1|1|0|31825.84|0
-|15659820|614|France|Female|34|5|0.0|2|1|0|185561.89|0
-|15696301|719|France|Female|37|9|101455.7|1|1|0|25803.59|1
-|15771087|757|France|Female|71|0|88084.13|2|1|1|154337.47|0
-|15808831|669|France|Male|29|7|0.0|2|1|1|138145.62|0
-|15812241|438|Germany|Male|59|7|127197.14|1|1|0|51565.98|1
-|15680370|492|France|Male|39|7|0.0|2|0|1|71323.23|0
-|15780561|622|France|Female|39|9|83456.79|2|0|0|38882.34|0
-|15800784|645|France|Male|42|4|98298.18|1|1|1|676.06|0
-|15715796|728|France|Male|37|0|0.0|2|1|1|72203.8|0
-|15605375|651|France|Male|35|2|86911.8|1|1|0|174094.24|0
-|15621520|783|Germany|Female|42|2|139707.28|1|1|0|2150.22|0
